"","dico_meus_sui_volo_habeo_jam_neo","idem_is_coepio_alius_omnis_meus_rideo","magnus_suus_venio_omnis_nitor_malus_tantus","omnis_sui_meus_jam_facio_tamquam_multus","sui_omnis_meus_suus_tamquam_coepio_possum","supo_jam_unus_lego_metior_mors_rapio","suus_neo_facio_magnus_alius_verbum_sui","totus_suus_pectus_omnis_lacrima_malus_lego","nitor_tellus_omnis_caelus_magnus_peto_sanguis"
"moror",9.14268996224069e-06,0.0011991404181557,1.25901771437924e-05,1.28325227456466e-05,0.00260947459981565,0.00143717005563698,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"occido",9.14268996224069e-06,0.0011991404181557,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,0.00357158102935527,0.000749702324077205,1.47651601281616e-05,1.9713367634593e-05
"operio",9.14268996224069e-06,0.00060550654778159,0.00253062560590227,1.28325227456466e-05,0.00131122853025562,0.000725699731064217,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"ovo",9.14268996224069e-06,0.00238640815890391,1.25901771437924e-05,1.28325227456466e-05,0.00260947459981565,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"periculum",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,0.0059208292113928,1.9713367634593e-05
"plaga",9.14268996224069e-06,1.18726774074822e-05,0.00504866103466076,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"poeta",9.14268996224069e-06,0.00238640815890391,0.00253062560590227,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"porticus",9.14268996224069e-06,0.00238640815890391,1.25901771437924e-05,0.00257933707187496,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"potest",0.00320908417674648,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,0.000662105495475612,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"potestas",0.00092341168618631,1.18726774074822e-05,1.25901771437924e-05,0.00193771093459263,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,0.00297671851282355
"praecipuus",9.14268996224069e-06,0.00416730977002624,0.000642099034333413,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"praeter",0.00229481518052241,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,0.00143717005563698,1.47000455701413e-05,1.47651601281616e-05,0.00100538174936424
"pudor",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,0.00514584162100427,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"Quis",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,0.00570599200307355,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"reliquus",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,0.00428305135392803,1.47000455701413e-05,0.00149128117294432,1.9713367634593e-05
"repositorium",0.00229481518052241,0.00179277428852981,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"rumpo",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,0.00143717005563698,0.00295470915959839,1.47651601281616e-05,0.00199105013109389
"Scintilla",0.00366621867485852,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"sit",0.00366621867485852,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"somnus",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,0.0059208292113928,1.9713367634593e-05
"supra",9.14268996224069e-06,0.0011991404181557,1.25901771437924e-05,0.000654458660027975,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,0.00370605519216856,1.9713367634593e-05
"tango",0.00183768068241038,1.18726774074822e-05,0.00190111674871265,0.000654458660027975,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"templum",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,0.00390772066937567,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,0.00199105013109389
"ter",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,0.0052059667389357,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"titulus",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,0.00450421548372195,1.29824606956002e-05,1.42294064914552e-05,0.000749702324077205,1.47651601281616e-05,1.9713367634593e-05
"torum",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,0.00570599200307355,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"trepido",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,0.00518257120498472,0.00100538174936424
"urbs",0.00275194967863445,1.18726774074822e-05,0.00127160789152303,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"vides",0.00183768068241038,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,0.00295470915959839,1.47651601281616e-05,1.9713367634593e-05
"vincio",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,0.0012960847973103,1.29824606956002e-05,0.0028601107047825,1.47000455701413e-05,1.47651601281616e-05,0.00199105013109389
"voveo",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,0.00196035156503564,1.42294064914552e-05,0.00368971143810546,1.47651601281616e-05,1.9713367634593e-05
"adicio",0.00275194967863445,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,0.000749702324077205,1.47651601281616e-05,1.9713367634593e-05
"aeger",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,0.0012960847973103,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,0.00370605519216856,1.9713367634593e-05
"albus",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,0.00691939203974215
"alienus",9.14268996224069e-06,1.18726774074822e-05,0.00127160789152303,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,0.00370605519216856,1.9713367634593e-05
"alligo",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,0.00450421548372195,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"appario",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,0.000654458660027975,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,0.00444431319857664,1.9713367634593e-05
"arcesso",9.14268996224069e-06,0.00179277428852981,1.25901771437924e-05,0.00257933707187496,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"argentum",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,0.0012960847973103,1.29824606956002e-05,0.00143717005563698,1.47000455701413e-05,0.0022295391793524,1.9713367634593e-05
"artificium",0.00138054618429834,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,0.0028601107047825,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"Ascylti",9.14268996224069e-06,0.00238640815890391,1.25901771437924e-05,0.00193771093459263,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"basio",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,0.00499452167850079,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"bibo",0.00138054618429834,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,0.0039623868945532
"capillus",9.14268996224069e-06,1.18726774074822e-05,0.00253062560590227,0.000654458660027975,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,0.00149128117294432,1.9713367634593e-05
"centum",0.00138054618429834,1.18726774074822e-05,0.00253062560590227,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"Chrysis",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,0.00515971599511958,1.47651601281616e-05,1.9713367634593e-05
"comito",9.14268996224069e-06,0.00179277428852981,0.00253062560590227,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"communis",9.14268996224069e-06,1.18726774074822e-05,0.00190111674871265,1.28325227456466e-05,0.00131122853025562,1.42294064914552e-05,0.00148470460258427,1.47651601281616e-05,1.9713367634593e-05
"consido",9.14268996224069e-06,0.0011991404181557,1.25901771437924e-05,0.0012960847973103,1.29824606956002e-05,0.00214864038020974,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"contingo",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,0.000654458660027975,1.29824606956002e-05,0.000725699731064217,1.47000455701413e-05,0.00370605519216856,1.9713367634593e-05
"conviva",9.14268996224069e-06,0.00416730977002624,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"corrumpo",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,0.00442471371661252,1.47651601281616e-05,0.00100538174936424
"deficio",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,0.000749702324077205,0.00444431319857664,1.9713367634593e-05
"deprehendo",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,0.00357158102935527,0.00148470460258427,1.47651601281616e-05,1.9713367634593e-05
"deversorium",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,0.000654458660027975,1.29824606956002e-05,1.42294064914552e-05,0.00148470460258427,0.00296779718576048,1.9713367634593e-05
"dispensator",0.00320908417674648,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"dolor",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,0.00143717005563698,1.47000455701413e-05,0.00370605519216856,1.9713367634593e-05
"donec",0.00320908417674648,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"donum",9.14268996224069e-06,0.00238640815890391,1.25901771437924e-05,1.28325227456466e-05,0.00196035156503564,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"dubius",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,0.00515971599511958,1.47651601281616e-05,1.9713367634593e-05
"erit",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,0.00515971599511958,1.47651601281616e-05,1.9713367634593e-05
"exclamo",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,0.00357158102935527,0.00148470460258427,1.47651601281616e-05,1.9713367634593e-05
"feci",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,0.00131122853025562,1.42294064914552e-05,0.00148470460258427,0.0022295391793524,1.9713367634593e-05
"felicito",9.14268996224069e-06,1.18726774074822e-05,0.00127160789152303,1.28325227456466e-05,1.29824606956002e-05,0.00357158102935527,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"flecto",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,0.000662105495475612,0.00214864038020974,1.47000455701413e-05,0.0022295391793524,1.9713367634593e-05
"foedus",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,0.00295470915959839,0.0022295391793524,1.9713367634593e-05
"Fortuna",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,0.00518257120498472,1.9713367634593e-05
"fugit",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,0.00455684370415569,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"funus",0.00138054618429834,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,0.0028601107047825,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"geminus",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,0.00499452167850079,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"gemo",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,0.00518257120498472,1.9713367634593e-05
"genius",0.00320908417674648,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"genu",9.14268996224069e-06,0.0011991404181557,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,0.00368971143810546,1.47651601281616e-05,1.9713367634593e-05
"honestus",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,0.00257933707187496,1.29824606956002e-05,1.42294064914552e-05,0.00221970688109133,1.47651601281616e-05,1.9713367634593e-05
"huc",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,0.000654458660027975,0.00390772066937567,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"humanitas",0.00320908417674648,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"imprudens",0.00229481518052241,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,0.00199105013109389
"infra",9.14268996224069e-06,0.00179277428852981,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,0.00296779718576048,1.9713367634593e-05
"ingenuus",9.14268996224069e-06,0.00060550654778159,1.25901771437924e-05,0.000654458660027975,0.00131122853025562,1.42294064914552e-05,0.00221970688109133,1.47651601281616e-05,1.9713367634593e-05
"interpello",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,0.00257933707187496,1.29824606956002e-05,0.00214864038020974,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"invito",9.14268996224069e-06,0.00416730977002624,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"iracundia",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,0.00515971599511958,1.47651601281616e-05,1.9713367634593e-05
"lentus",9.14268996224069e-06,0.00357367589965213,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,0.000725699731064217,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"locum",9.14268996224069e-06,1.18726774074822e-05,0.000642099034333413,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,0.0059337236580125
"lumen",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,0.000725699731064217,1.47000455701413e-05,0.00296779718576048,0.00199105013109389
"luna",9.14268996224069e-06,0.00357367589965213,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,0.00100538174936424
"matrona",9.14268996224069e-06,0.00060550654778159,1.25901771437924e-05,1.28325227456466e-05,0.00390772066937567,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"medicus",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,0.00257933707187496,1.29824606956002e-05,1.42294064914552e-05,0.00221970688109133,1.47651601281616e-05,1.9713367634593e-05
"memoria",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,0.00193771093459263,0.00196035156503564,1.42294064914552e-05,1.47000455701413e-05,0.000753023166536241,1.9713367634593e-05
"mereo",9.14268996224069e-06,0.00060550654778159,0.00253062560590227,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,0.00199105013109389
"miles",9.14268996224069e-06,1.18726774074822e-05,0.000642099034333413,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,0.0059337236580125
"miror",0.00138054618429834,0.00238640815890391,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"miser",9.14268996224069e-06,1.18726774074822e-05,0.00253062560590227,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,0.00221970688109133,1.47651601281616e-05,1.9713367634593e-05
