"","identifier","text","eius_quem_fecit_suo_deinde_mea_manu","nunc_illum_quia_es_unquam_nemo_vides","iussit_mea_afferri_puerum_coepi_tota_fortunata","ita_plane_vinum_rogo_vos_bene_oportet","suum_mehercules_nemo_illum_puto_magis_potest","statim_fit_summam_puer_quem_esset_aquam","altera_habebat_pro_puer_omnium_nobis_factum","ceterum_mensam_ecce_factus_suam_hac_subito","homines_medio_amici_meo_quibus_volo_circa","fuit_illius_male_sestertium_sibi_quicquid_die","hic_c_illum_bene_erant_hanc_scio","minus_cocus_supra_puer_circa_voce_putes","triclinium_familia_eius_iussit_post_res_melius","nobis_pedes_servus_totum_cena_domini_sumus","homo_facere_potui_aliquis_panem_nostrum_plus"
"175","urn:cts:latinLit:phi0972.phi001:44.10","Et quam benignus resalutare, nomina omnium reddere, tanquam unus de nobis. Itaque illo tempore annona pro luto erat, ","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.13972602739726","0.276712328767123","0.550684931506849","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726"
"176","urn:cts:latinLit:phi0972.phi001:44.11","Asse panem quem emisses, non potuisses cum altera devorare. Nunc oculum bublum vidi maiorem. ","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.381132075471698","0.569811320754717","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038"
"177","urn:cts:latinLit:phi0972.phi001:44.12","Heu heu, quotidie peius. Haec colonia retroversus crescit tanquam coda vituli. ","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.915151515151515","0.00606060606060606"
"178","urn:cts:latinLit:phi0972.phi001:44.13","Sed quare nos habemus aedilem trium cauniarum, qui sibi mavult assem quam vitam nostram? Itaque domi gaudet, plus in die nummorum accipit, quam alter patrimonium habet. ","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.12289156626506","0.00240963855421687","0.00240963855421687","0.84578313253012","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687"
"179","urn:cts:latinLit:phi0972.phi001:44.14","Iam scio, unde acceperit denarios mille aureos. Sed si nos coleos haberemus, non tantum sibi placeret. Nunc populus est domi leones, foras vulpes. ","0.00176991150442478","0.178761061946903","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.444247787610619","0.355752212389381","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478"
"180","urn:cts:latinLit:phi0972.phi001:44.15","Quod ad me attinet, iam pannos meos comedi, et si perseverat haec annona, casulas meas vendam. ","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.702325581395349","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.237209302325581"
"181","urn:cts:latinLit:phi0972.phi001:44.16","Quid enim futurum est, si nec dii nec homines huius coloniae miserentur? Ita meos fruniscar, ut ego puto omnia illa a diibus fieri. ","0.00273972602739726","0.276712328767123","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.413698630136986","0.00273972602739726","0.00273972602739726","0.276712328767123","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726"
"182","urn:cts:latinLit:phi0972.phi001:44.17","Nemo enim caelum caelum putat, nemo ieiunium servat, nemo Iovem pili facit, sed omnes opertis oculis bona sua computant. ","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.778640776699029","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.196116504854369","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553"
"183","urn:cts:latinLit:phi0972.phi001:44.18","Antea stolatae ibant nudis pedibus in clivum, passis capillis, mentibus puris, et Iovem aquam exorabant. Itaque statim urceatim plovebat: aut tune aut nunquam: et omnes redibant udi tanquam mures. Itaque dii pedes lanatos habent, quia nos religiosi non sumus. Agri iacent - ","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.178761061946903","0.444247787610619","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.355752212389381","0.00176991150442478"
"184","urn:cts:latinLit:phi0972.phi001:45.1","Oro te inquit Echion centonarius melius loquere.","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.784615384615385","0.0153846153846154","0.0153846153846154"
"185","urn:cts:latinLit:phi0972.phi001:45.2","'Modo sic, modo sic' inquit rusticus; varium porcum perdiderat. Quod hodie non est, eras erit: sic vita truditur. ","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.237209302325581","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.702325581395349"
"186","urn:cts:latinLit:phi0972.phi001:45.3","Non mehercules patria melior dici potest, si homines haberet. Sed laborat hoc tempore, nec haec sola. Non debemus delicati esse, ubique medius caelus est. ","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.947169811320755","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038"
"187","urn:cts:latinLit:phi0972.phi001:45.4","Tu si aliubi fueris, dices hie porcos coctos ambulare. Et ecce habituri sumus munus excellente in triduo die festa; familia non lanisticia, sed plurimi liberti. ","0.00377358490566038","0.00377358490566038","0.947169811320755","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038"
"188","urn:cts:latinLit:phi0972.phi001:45.5","Et Titus noster magnum animum habet et est ealdicerebrius: aut hoc aut illud erit, quid utique. Nam illi domesticus sum, ","0.381132075471698","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.381132075471698","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.192452830188679","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038"
"189","urn:cts:latinLit:phi0972.phi001:45.6","non est miscix. Ferrum optimum daturus est, sine fuga, carnarium in medio, ut amphitheater videat. Et habet unde: relictum est illi sestertium tricenties, decessit illius pater male. Ut quadringenta impendat, non sentiet patrimonium illius, et sempiterno nominabitur. ","0.00240963855421687","0.00240963855421687","0.12289156626506","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.84578313253012","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687"
"190","urn:cts:latinLit:phi0972.phi001:45.7","Iam Manios aliquot habet et mulierem essedariam et dispensatorem Glyconis, qui deprehensus est, cum dominam suam delectaretur. Videbis populi rixam inter zelotypos et amasiunculos. ","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.915151515151515","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606"
"191","urn:cts:latinLit:phi0972.phi001:45.8","Glyco autem, sestertiarius homo, dispensatorem ad bestias dedit. Hoc est se ipsum traducere. Quid servus peccavit, qui coactus est facere? Magis illa matella digna fuit quam taurus iactaret. Sed qui asinum non potest, stratum caedit. ","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.324731182795699","0.324731182795699","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.324731182795699"
"192","urn:cts:latinLit:phi0972.phi001:45.9","Quid autem Glyco putabat Hermogenis filicem unquam bonum exitum facturam? Ille milvo volanti poterat ungues resecare; colubra restem non parit. Glyco, Glyco dedit suas; itaque quamdiu vixerit, habebit stigmam, nec illam nisi Orcus delebit. Sed sibi quisque peccat. ","0.00176991150442478","0.267256637168142","0.00176991150442478","0.709734513274336","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478"
"193","urn:cts:latinLit:phi0972.phi001:45.10","Sed subolfacio, quod nobis epulum daturus est Mammaea, binos denarios mihi et meis. Quod si hoc fecerit, eripiat Norbano totum favorem. Scias oportet plenis velis hunc vinciturum. ","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.947169811320755","0.00377358490566038"
"194","urn:cts:latinLit:phi0972.phi001:45.11","Et revera, quid ille nobis boni fecit? Dedit gladiatores sestertiarios iam decrepitos, quos si sufflasses, cecidissent; iam meliores bestiarios vidi. Occidit de lucerna equites, putares eos gallos gallinaceos; alter burdubasta, alter loripes, tertiarius mortuus pro mortuo, qui habebat nervia praecisa. ","0.141258741258741","0.0013986013986014","0.0013986013986014","0.0013986013986014","0.0013986013986014","0.0013986013986014","0.770629370629371","0.0013986013986014","0.0713286713286713","0.0013986013986014","0.0013986013986014","0.0013986013986014","0.0013986013986014","0.0013986013986014","0.0013986013986014"
"195","urn:cts:latinLit:phi0972.phi001:45.12","Unus alicuius flaturae fuit Thraex, qui et ipse ad dictata pugnavit. Ad summam, omnes postea secti sunt; adeo de magna turba 'adhibete' acceperant, plane fugae merae. ","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.824657534246575","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.13972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726"
"196","urn:cts:latinLit:phi0972.phi001:45.13","'Munus tamen' inquit 'tibi dedi': et ego tibi plodo. Computa, et tibi plus do quam accepi. Manus manum lavat.","0.00465116279069767","0.00465116279069767","0.934883720930233","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767"
"197","urn:cts:latinLit:phi0972.phi001:46.1","Videris mihi, Agamemnon, dicere: 'Quid iste argutat molestus?' quia tu, qui potes loquere, non loquis. Non es nostrae fasciae, et ideo pauperorum verba derides. Scimus te prae litteras fatuum esse. ","0.13972602739726","0.687671232876712","0.00273972602739726","0.13972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726"
"198","urn:cts:latinLit:phi0972.phi001:46.2","Quid ergo est? aliqua die te persuadeam, ut ad villam venias et videas casulas nostras? Inveniemus quod manducemus, pullum, ova: belle erit, etiam si omnia hoc anno tempestas dispare pallavit: inveniemus ergo unde saturi fiamus. ","0.00317460317460317","0.00317460317460317","0.796825396825397","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.161904761904762","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317"
"199","urn:cts:latinLit:phi0972.phi001:46.3","Et iam tibi discipulus crescit cicaro meus. Iam quattuor partis dicit; si vixerit, habebis ad latus servulum. Nam quicquid illi vacat, caput de tabula non tollit. Ingeniosus est et bono filo, etiam si in aves morbosus est. ","0.00240963855421687","0.725301204819277","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.243373493975904","0.00240963855421687","0.00240963855421687","0.00240963855421687"
"200","urn:cts:latinLit:phi0972.phi001:46.4","Ego illi iam tres cardeles occidi, et dixi quod mustella comedit. Invenit tamen alias nenias, et libentissime pingit. ","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.702325581395349","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.237209302325581","0.00465116279069767","0.00465116279069767"
"201","urn:cts:latinLit:phi0972.phi001:46.5","Ceterum iam Graeculis calcem impingit et Latinas coepit non male appetere, etiam si magister eius sibi placens fit nec uno loco consistit, sed venit, dem litteras, sed non vult laborare. ","0.196116504854369","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.293203883495146","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.293203883495146","0.00194174757281553","0.00194174757281553","0.196116504854369","0.00194174757281553","0.00194174757281553"
